TEXT,actual_label,predicted_label,is_correct
"last notice problem mount sure pattern . art , were do any . give cloud had , it noun us may . their such let past , part sound . stand buy through , every . leave say current . wear rest , blow hair final word before . way talk quick was . seem this though talk live wild problem . map opposite able , sleep put world . - - phone : 837 - 444 - 1269 mobile : 268 - 464 - 9520 email : yorkers @ alltel . net ",not_spam,not_spam,True
"fw : lisa ' s # ' s - - - - - original message - - - - - from : hanson , kristen j . sent : thursday , december 20 , 2001 9 : 41 am to : baumbach , david subject : re : lisa ' s # ' s dave , guess i had some misinformation on the type . per yvette , the platelets or cells in darren farmer ' s blood were the match and the blood type was secondary . i ' m not sure how it works , but darren is definitely the guy . i have a call in to lisa to clarify this . kris - - - - - original message - - - - - from : baumbach , david sent : thursday , december 20 , 2001 9 : 00 am to : hanson , kristen j . subject : re : lisa ' s # ' s funny . . . when i talked to daren , he said he was a + . could it be daron giron ? - - - - - original message - - - - - from : hanson , kristen j . sent : thursday , december 20 , 2001 8 : 04 am to : baumbach , david subject : lisa ' s # ' s hi dave , thanks for offering to talk to darren about lisa & christopher . lisa can be reached at home at 281 - 296 - 0788 or cell 713 - 443 - 4523 . i ' m sure she can fill in the details on how to have the blood credited to her account . anyone else you know of who has b - blood and would like to give would be much appreciated ! kris",financial,financial,True
"revised hplc purchase estimates - april 2001 deal # 126281 has been revised from 3 , 800 to 3 , 400 / d at meter # 6296 . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 29 / 2001 01 : 59 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - suzanne _ saldivar @ eogresources . com on 03 / 29 / 2001 11 : 12 : 01 am to : rcotten @ enron . com cc : subject : revised hplc purchase estimates - april 2001 bob : we have just been advised by epgt ( el paso ) that they will be processing the s . g . marshall gas april 2001 ; therefore , eogr will have to reduce the volume that will be available for sale to hpl . the new estimate is 3 , 400 mmbtu / day . thanks . suzanne 713 - 651 - 6858",promotion,promotion,True
"sunday alpha male plus , the only multiple orgasm supplement for men ! prevent premature ejaculat?on , become the ultimate sex machine . multiple orgasms with no erection loss ! your easy - to - use solution is here : http : / / whiop . biz / alpha / ? utopia - - - - - link below is for that people who dislike adv . . . . . http : / / whiop . biz / alpha / o . html ",not_spam,not_spam,True
"Special deal alert: Buy one, get one free on all clearance items. Shop now!",promotion,promotion,True
"entex apr 3 noms - - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 04 / 02 / 2001 11 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - - ronald _ s _ fancher @ reliantenergy . com on 04 / 02 / 2001 11 : 32 : 33 am to : tom . acton @ enron . com , liz . bellamy @ enron . com cc : subject : apr 3 noms this is a multipart message in mime format . - - = _ mixed 005 acf 2486256 a 22 _ = content - type : multipart / alternative ; boundary = "" = _ alternative 005 acf 2486256 a 22 _ = "" - - = _ alternative 005 acf 2486256 a 22 _ = content - type : text / plain ; charset = "" us - ascii "" - - = _ alternative 005 acf 2486256 a 22 _ = content - type : text / html ; charset = "" us - ascii "" - - = _ alternative 005 acf 2486256 a 22 _ = - - - - = _ mixed 005 acf 2486256 a 22 _ = content - type : application / x - ms - excel ; name = "" hpl - apr . xls "" content - disposition : attachment ; filename = "" hpl - apr . xls "" content - transfer - encoding : binary - hpl - apr . xls",not_spam,not_spam,True
"[ wrenches ] 68 % off dreamweaver mx 2004 flier alienation our offer : windows xp pro office xp professional . . . $ 80 http : / / www . icbflfk . info / ? kzgpmffukily _ 2 k 7 aoa 21 dc : adobe - photoshop 7 , premiere 7 + illustrator 10 . . . $ 120 dreamwaver mx 2004 , flash mx 2004 . . . $ 100 wwdoins xp professional . . . $ 50 + hrndeud tilets more . jakarta museums evidently greengrocer falls sociologists prizer gallons ephraim piggybacks documentations repetitious pontific bluing mien eightfold stairways rumply milan mere industrials safeguard ",lottery,financial,False
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",not_spam,not_spam,True
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,not_spam,not_spam,True
Great comedy..cant stop laughing da:),not_spam,not_spam,True
"watch this stock going up a niche remanufacturing industry alert for investors and traders : one of a few very unique technological opportunities : re - manufacturing for a global market stock alert - updated : 4 / 22 / 05 09 : 23 am est adsero corp ( adso ) is a leader in the printer cartridge recharger industry . the recent aquisition of teckn - o - laser global inc - one of north america ' s leaders in the cartridge remanufacturing industry , stations adsero corp in the forefront of this growing and lucrative market . adso stock status : last sale : 1 . 00 52 wk range : 1 . 20 - 2 . 1 o investment considerations : - profitable , with quarter over quarter growth - acquired teckn - 0 - laser global inc with $ 30 m in sales - for three years , teckn - 0 - laser was named one of canadas best ! - domestic us market is estimated to be in excess of $ 9 billion by 2006 ! - global market is estimated to be in excess of $ 25 billion ! company profile : adsero corp . is a rapidly expanding company focusing on the printer cartridge recharger industry , with specific emphasis on laser toner , and to a lesser extent ink jet cartridges . the recharger industry can be defined by printer cartridges where many of their components can be reused , remanufactured or recycled , then marketed back to consumers at substantially lower prices than a new cartridge while still enerating high margins for the company . aderso corp . seeks to consolidate well - managed and profitable companies which address the highly lucrative recharger segment . recharger industry profile : total market is estimated to be in excess of $ 25 billion globally specific specialization will be in the cartridge recharger industry . the industry is currently very fragmented with a large number of small players competing in a segment which is estimated to grow in excess of us $ 9 billion by 2 oo 6 . in order to compete , players will need to achieve economies of scale and develop expanded sales channels . adsero corp . will focus on consolidating this industry to become the one of the top dominating global players . conclusion : adsero corp . is an extremely attractive investment to small cap investors as it addresses a growing and very lucrative niche , has established multi - million dollar revenues , profitability , and all this while helping to save the environment through adsero ' s conscientious remanufacturing program . as a serious player in the cartridge aftermarket , industry , adsero corp . has demonstrated that it has not only the technology , but also the strategic alliances , customers and record breaking revenues to indicate that adsero is determined to become the dominant player in this unique niche market industry . this e - mail is sent for the sole attention of the identified addressee and its contents are provided for information purposes only . we make no warranty or representation as to the accuracy and completeness of any information and do not assume whatever commitment hereby . legally binding obligation can only arise for , or be entered into on behalf of , by means of a written instrument , signed by two duly authorised representatives of the company involved . we exclude any liability whatsoever for any direct or consequential loss arising from the use , or reliance on , this e - mail or its contents . * please note : we sent this e - mail because you subscribed to the pennystock e - zine . to cancel by mail or for any other subscription issues , reply please to : gstock 2005 @ hotmail . com ( c ) 2 oo 5 pennystock e - zine all rights reserved ",financial,financial,True
